run_id,source,image_name,wavelet,levels,y_thresh,c_thresh,y_quant,c_quant,chromasub,psnr_rgb,ssim_rgb,psnr_grey,ssim_grey,psnr_r,psnr_g,psnr_b,ssim_r,ssim_g,ssim_b,mae_rgb,max_abs_error,compression_ratio,bits_per_pixel,job_size_bytes,runtime_seconds,y_total_values,cb_total_values,cr_total_values,y_encoded_count,cb_encoded_count,cr_encoded_count
sweep_in_memory_IMG_5138_20260319_223711_591065_8272c064,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.12,0.12,12,12,04:02:02,22.252426879259698,0.5973142243746697,22.323241883093363,0.5910577217702119,22.11289925865962,22.20480807298828,22.446367456951695,0.5856128876377331,0.580711696537201,0.6256180889490749,10.426571609224967,255,209.9524408092983,0.11431366528092718,174225,18.560674457999994,12192768,6096384,6096384,38926,24144,24000
sweep_in_memory_IMG_5138_20260319_223712_059214_ba1e7d01,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.12,0.12,12,12,04:04:04,22.303497157122358,0.5979681332122535,22.32148272758041,0.5909673536631485,22.13643457863479,22.208036814721943,22.57888111679847,0.58549450295558,0.5810800369913232,0.6273298596898573,10.36492834659584,255,135.3658422858158,0.17730051125388427,270223,22.43228204099978,12192768,12192768,12192768,38926,48143,48000
sweep_in_memory_IMG_5138_20260319_223712_104949_e6b917f3,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.12,0.12,12,12,04:02:00,22.21533743265423,0.5966852599188922,22.323452731925318,0.5910586815646933,22.093690077011377,22.203265594586735,22.352950528166843,0.5854798890345635,0.5804512673309425,0.6241246233911709,10.483407213193919,255,289.51193142694325,0.08289963361887966,126347,17.563321042000098,12192768,3048444,3048444,38926,12141,12064
sweep_in_memory_IMG_5138_20260319_223715_870290_ca858def,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,4,4,04:04:04,21.627685687333987,0.5797422831549365,21.844815209916582,0.587653574910006,21.57226460825976,21.644684130266874,21.666671132939427,0.5660435486672619,0.5505741368924821,0.6226091639050654,13.038404295617424,255,136.88553754729196,0.17533213130931385,267223,20.823347374998775,12192768,12192768,12192768,37487,48082,48000
sweep_in_memory_IMG_5138_20260319_223717_144239_553adeac,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,4,4,04:02:02,21.4985683010938,0.5630365626686857,21.800916680877073,0.5895892863065679,21.386749638214187,21.5877083618317,21.523679890545413,0.5247831305538012,0.5581737403260663,0.6061528171261896,13.456767869827972,255,213.63596755070932,0.112342660829764,171221,17.287796791999426,12192768,6096384,6096384,37487,24081,24000
sweep_in_memory_IMG_5138_20260319_223717_930894_74b61356,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,4,4,04:02:00,21.51842334422261,0.5788109590286816,21.80565226660944,0.5904328362232986,21.443567388630758,21.651775051540582,21.46295863240526,0.5493110519462853,0.5816242932287935,0.6054975319109661,13.077759756165841,255,296.37072506745096,0.08098111929957168,123423,15.328054667001197,12192768,3048444,3048444,37487,12118,12064
sweep_in_memory_IMG_5138_20260319_223725_231577_315d7541,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,5,5,04:02:02,21.94415548857679,0.583350561677057,22.035801645495617,0.581244883777927,21.84267285534949,21.887113477471996,22.107276785766086,0.5692815004681464,0.5681446073826102,0.6126255771804143,11.510855779425968,255,213.58357613728592,0.112370218148988,171263,19.458272957999725,12192768,6096384,6096384,37490,24099,24000
sweep_in_memory_IMG_5138_20260319_223726_655943_8e7fbaee,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,5,5,04:04:04,21.98215423612403,0.5724776242985384,22.053098950487467,0.5945363091227271,21.817820967994145,21.899878864234505,22.240213200072105,0.5718085093791723,0.5668266237031774,0.5787977398132659,11.577079899603875,255,136.8732446014361,0.17534787834887042,267247,23.888885250000385,12192768,12192768,12192768,37490,48091,48000
sweep_in_memory_IMG_5138_20260319_223726_775150_f21fdfa6,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,5,5,04:02:00,21.899046020469065,0.5815434687495981,22.033244756520016,0.5794007470006117,21.7801017526617,21.894916176779,22.025591769799586,0.5625283990140659,0.5701962714762869,0.6119057357584413,11.600635064982784,255,296.32750868836126,0.0809929295792391,123441,19.119656582999596,12192768,3048444,3048444,37490,12124,12064
sweep_in_memory_IMG_5138_20260319_223733_166552_722eabe8,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,6,6,04:04:04,22.075739311665163,0.5890641198408373,22.094495745842302,0.5857962960208561,21.923235608017926,21.971460272306537,22.344649382918575,0.5733661009342422,0.5741162947106965,0.6197099638775732,10.894270056916799,255,136.8578815236627,0.17536756214831611,267277,25.194718167000246,12192768,12192768,12192768,37490,48106,48000
sweep_in_memory_IMG_5138_20260319_223736_694452_7ed53b14,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,6,6,04:02:02,22.021144290630016,0.5904387080804631,22.10369222415345,0.5960605539132425,21.8792725644106,21.970869619028687,22.220428655132288,0.5722534494658741,0.5819100176801709,0.6171526570953444,10.951097295270989,255,213.54616942899008,0.1123899019484337,171293,25.096627250000893,12192768,6096384,6096384,37490,24114,24000
sweep_in_memory_IMG_5138_20260319_223736_803968_1069a81e,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,6,6,04:02:00,21.986500756732745,0.5855988052705426,22.084505317871823,0.5808641595224832,21.870997278424966,21.958378777356103,22.134252179827,0.5709170246452632,0.5696190913919612,0.6162602997744037,10.985578226918339,255,296.31310602930813,0.08099686633912824,123447,24.737360790999446,12192768,3048444,3048444,37490,12127,12064
sweep_in_memory_IMG_5138_20260319_223740_153324_80e2d9e4,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,7,7,04:04:04,22.096301899943537,0.5899341591473771,22.11105752545135,0.5860296576684627,21.94017994721813,21.978472830887892,22.384030218041282,0.575366511278762,0.5725729504060991,0.6218630157572703,10.626640918069903,255,136.85480932195463,0.17537149890820525,267283,28.038112250000268,12192768,12192768,12192768,37490,48109,48000
sweep_in_memory_IMG_5138_20260319_223740_508107_e9fc8c88,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,7,7,04:02:02,22.039276347170325,0.5894567310514148,22.101140385798107,0.5819518162446302,21.910692659877526,21.976516004335075,22.237452036873123,0.5769419242177471,0.5709982259713713,0.620430042965126,10.835709495989754,255,213.53868965960106,0.11239383870832284,171299,24.630652792000546,12192768,6096384,6096384,37490,24117,24000
sweep_in_memory_IMG_5138_20260319_223742_325222_dc3be604,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,7,7,04:02:00,22.010857895563056,0.5912108218452299,22.105720858005107,0.5843791440115994,21.90162574467272,21.974160529224438,22.160890101914873,0.5825731011245588,0.5718547200100166,0.6192046444011141,10.814628420169509,255,296.29870477023644,0.08100080309901739,123453,25.17367812500015,12192768,3048444,3048444,37490,12130,12064
sweep_in_memory_IMG_5138_20260319_223747_799247_f0931945,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,8,8,04:04:04,22.09577837080808,0.5902814210151628,22.105799680576972,0.5834927154514759,21.935697913675153,21.982771696939572,22.38260175904662,0.575699471128011,0.5721060660606737,0.6230387258568039,10.691611945704208,255,136.84866533231073,0.17537937242798354,267295,29.858579374998953,12192768,12192768,12192768,37490,48115,48000
sweep_in_memory_IMG_5138_20260319_223749_261467_62fda731,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,8,8,04:02:02,22.04858437129122,0.5905515906208586,22.106202908946983,0.5833892104002882,21.9165144703749,21.979865137329675,22.25686418301528,0.5784671400839242,0.5720661464136215,0.62112148536503,10.743776420033035,255,213.53121041417356,0.11239777546821197,171305,24.02102745800039,12192768,6096384,6096384,37490,24120,24000
sweep_in_memory_IMG_5138_20260319_223751_052319_49e2f2a1,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,8,8,04:02:00,22.013335426195113,0.5899546750194088,22.11098762240644,0.5856032052526082,21.897579923203672,21.978821714043765,22.168020951290895,0.5777483222266542,0.5723959267192381,0.619719776112334,10.798247616948014,255,296.29870477023644,0.08100080309901739,123453,24.387599416999365,12192768,3048444,3048444,37490,12130,12064
sweep_in_memory_IMG_5138_20260319_223754_124466_0264c5b6,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,9,9,04:04:04,22.09710646759334,0.5912509041365582,22.107477395954938,0.5842220533930957,21.938183978354235,21.983533248852652,22.383267824207756,0.5781182362035509,0.5725363490054144,0.6230981272007098,10.679098571656029,255,136.84866533231073,0.17537937242798354,267295,27.340163582999594,12192768,12192768,12192768,37490,48115,48000
sweep_in_memory_IMG_5138_20260319_223800_948770_db54f00d,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,9,9,04:02:00,22.01465839897137,0.5902354759226884,22.11021639270921,0.584312753769378,21.90061160756107,21.978925814932776,22.16879914178366,0.5786135663288764,0.571805977813996,0.6202868836251929,10.795843678263486,255,296.29870477023644,0.08100080309901739,123453,24.242594957999245,12192768,3048444,3048444,37490,12130,12064
sweep_in_memory_IMG_5138_20260319_223801_097506_9897b1c8,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,9,9,04:02:02,22.048896411248784,0.5903927509921151,22.108404052987964,0.5840641963011184,21.915854722012504,21.9811361376891,22.2572053460935,0.5770596922622239,0.5724621619266067,0.6216563987875147,10.742000394550825,255,213.53121041417356,0.11239777546821197,171305,27.92252416699921,12192768,6096384,6096384,37490,24120,24000
sweep_in_memory_IMG_5138_20260319_223805_787326_bf1a619d,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,10,10,04:02:02,22.048670874047676,0.5903527004354,22.108455059958946,0.5838369467437632,21.91480006891655,21.98084200582422,22.257950013034055,0.5773246443663815,0.5721058596476547,0.6216275972921637,10.745652504829092,255,213.53121041417356,0.11239777546821197,171305,25.623349249999592,12192768,6096384,6096384,37490,24120,24000
sweep_in_memory_IMG_5138_20260319_223806_257128_1cbbd9a3,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,10,10,04:02:00,22.013932744757675,0.5898686915838335,22.109424083668557,0.5839894952226358,21.898170176359457,21.979391418194894,22.168654633485513,0.5775502864765701,0.5718351502217237,0.6202206380532068,10.79897301963481,255,296.29870477023644,0.08100080309901739,123453,25.726580041999114,12192768,3048444,3048444,37490,12130,12064
sweep_in_memory_IMG_5138_20260319_223806_351106_940e1eaa,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,10,10,04:04:04,22.096905599930565,0.5910312398525507,22.10634312271686,0.5838805196752662,21.937337968350157,21.98416841689568,22.38286522971898,0.5772728716340625,0.5726284802623496,0.6231923676612398,10.682722741874528,255,136.84866533231073,0.17537937242798354,267295,29.538899375000256,12192768,12192768,12192768,37490,48115,48000
sweep_in_memory_IMG_5138_20260319_223808_424715_f517906c,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,11,11,04:02:00,22.013506084488608,0.5897186484180497,22.109193880830375,0.5839823017430996,21.897115072550214,21.979451993972702,22.16838794251322,0.5770804456357695,0.5718439127207028,0.6202315868976767,10.799181066459505,255,296.29870477023644,0.08100080309901739,123453,19.155163542000082,12192768,3048444,3048444,37490,12130,12064
sweep_in_memory_IMG_5138_20260319_223809_252686_e2701eff,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,11,11,04:04:04,22.09733084087397,0.5910620756828217,22.1068336031469,0.5839518436472246,21.93904675224637,21.983674560145957,22.382876067364343,0.5776557678122349,0.5723655657200661,0.623164893516164,10.678748418734777,255,136.84866533231073,0.17537937242798354,267295,26.922731708000356,12192768,12192768,12192768,37490,48115,48000
sweep_in_memory_IMG_5138_20260319_223810_334362_f75ca530,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,11,11,04:02:02,22.048714699085078,0.5904025615028775,22.108962709169884,0.5840073051591986,21.915570866829157,21.98049311936661,22.257625780594942,0.5775925783974301,0.5719695196705803,0.6216455864406221,10.741846642206266,255,213.53121041417356,0.11239777546821197,171305,22.516231999999945,12192768,6096384,6096384,37490,24120,24000
sweep_in_memory_IMG_5138_20260319_223811_471994_b58dbad0,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,12,12,04:04:04,22.09652028838017,0.5909415538754405,22.106692416163547,0.5839201303983212,21.93667402769811,21.983969162437262,22.38258471762971,0.5772246856233354,0.5724422849562151,0.6231576910467711,10.68498364494975,255,136.84866533231073,0.17537937242798354,267295,20.410795750000034,12192768,12192768,12192768,37490,48115,48000
sweep_in_memory_IMG_5138_20260319_223813_104911_241bbd31,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,12,12,04:02:02,22.048954218722958,0.5903600744571124,22.10886129992064,0.5840182596708733,21.915575520852816,21.980681101086574,22.258174364146125,0.577383743758543,0.5720740254956629,0.6216224541171311,10.741871684373338,255,213.53121041417356,0.11239777546821197,171305,18.966856541999732,12192768,6096384,6096384,37490,24120,24000
sweep_in_memory_IMG_5138_20260319_223815_950647_58acd062,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.13,0.13,12,12,04:02:00,22.01376611540955,0.5897568560172602,22.10928610650853,0.5840194698377323,21.897802791870753,21.9793510722544,22.168569759327244,0.5772589270327669,0.5718054556145759,0.6202061854044382,10.796808129759105,255,296.29870477023644,0.08100080309901739,123453,14.989392208999561,12192768,3048444,3048444,37490,12130,12064
sweep_in_memory_IMG_5138_20260319_223820_626897_f90c5f51,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,4,4,04:04:04,21.45466761889777,0.5736954040418069,21.658937353356723,0.581251404051922,21.41643543717315,21.455061688629307,21.492841811873582,0.5589574415782724,0.5428491496444772,0.6192796209026706,13.328187003968255,255,138.28691756611155,0.17355534034601494,264515,19.507521416999225,12192768,12192768,12192768,36157,48058,48000
sweep_in_memory_IMG_5138_20260319_223822_550153_69296f6e,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,4,4,04:02:00,21.347871197905487,0.5730989687243333,21.619737753822683,0.5840682658930557,21.290297577518334,21.45492364398972,21.300345313127707,0.543569774868873,0.573516838516686,0.6022102927874409,13.361748920890372,255,302.95897762943207,0.07922007537582934,120739,16.288035084000512,12192768,3048444,3048444,36157,12106,12064
sweep_in_memory_IMG_5138_20260319_223823_759627_f6cc95f7,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,4,4,04:02:02,21.32939796263875,0.5567082299972202,21.61283101398126,0.5829629578449369,21.236804121139162,21.39479945010845,21.358169523771533,0.5172901721212897,0.5499331141637288,0.6029014037066419,13.742341525730662,255,217.06136400049846,0.11056980662635424,168519,17.967412374999185,12192768,6096384,6096384,36157,24060,24000
sweep_in_memory_IMG_5138_20260319_223825_902713_f3632b3d,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,5,5,04:04:04,21.772064630730583,0.5654311706152996,21.835984555662748,0.5873692488332243,21.62764077297773,21.671978635312463,22.027533553637344,0.5632533520574808,0.557869384631432,0.5751707751569862,11.924151650114778,255,138.28273533870401,0.17356058935920046,264523,19.544066915999792,12192768,12192768,12192768,36161,48058,48000
sweep_in_memory_IMG_5138_20260319_223826_336019_ef70b2c2,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,5,5,04:02:00,21.69190249503576,0.5744039838865772,21.81446901155296,0.5720885305508131,21.5925649870624,21.666180043843255,21.820055920418312,0.5538673976787366,0.561167313534507,0.608177240446488,11.94320955941533,255,302.9088018284352,0.07923319790879314,120759,17.077314332998867,12192768,3048444,3048444,36161,12112,12064
sweep_in_memory_IMG_5138_20260319_223827_827739_95a2beee,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,5,5,04:02:02,21.73552629343436,0.5763066876830021,21.816946393450184,0.5739434772674973,21.65558629979057,21.65762601725362,21.89780408418148,0.5609508325630307,0.5590508543146998,0.6089183761712758,11.851479664010666,255,217.00470447251175,0.11059867619887462,168563,19.395222999999532,12192768,6096384,6096384,36161,24078,24000
sweep_in_memory_IMG_5138_20260319_223830_595265_bb2fb835,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,6,6,04:04:04,21.857947681267156,0.5818289158421543,21.870454983391507,0.578415245481118,21.725385879970318,21.736657065673306,22.123509854464352,0.5645260576016334,0.5649777231351818,0.6159829667896477,11.255645204326587,255,138.27228087683287,0.17357371189216428,264543,20.25487287499891,12192768,12192768,12192768,36162,48067,48000
sweep_in_memory_IMG_5138_20260319_223831_179677_dff9b079,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,6,6,04:02:00,21.775581965685046,0.5783906012035303,21.862060086920124,0.5735460208014118,21.675819466576765,21.72373322545251,21.931421473988102,0.5620733868026704,0.5604700926793937,0.6126283241285265,11.34054400116528,255,302.88873616136857,0.07923844692197866,120767,18.06674962500074,12192768,3048444,3048444,36162,12115,12064
sweep_in_memory_IMG_5138_20260319_223831_201964_2dc4097d,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,6,6,04:02:02,21.80857672038744,0.5832371628023741,21.88105850394219,0.588786255924608,21.683358321408036,21.73574042876622,22.013843661074638,0.5633818537230317,0.5727751988600287,0.613554435824062,11.305616137916072,255,216.96351611850886,0.1106196722516167,168595,19.72338687499905,12192768,6096384,6096384,36162,24093,24000
sweep_in_memory_IMG_5138_20260319_223833_452482_a5a622f2,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,7,7,04:04:04,21.87844990121786,0.5827021493475741,21.88730629943943,0.5787530407202944,21.741752530696314,21.742293564992053,22.164875382827663,0.5665313216997765,0.5634000858455471,0.6181750404973986,10.987207608094678,255,138.26914484651238,0.1735776486520534,264549,17.495282042000326,12192768,12192768,12192768,36162,48070,48000
sweep_in_memory_IMG_5138_20260319_223835_598691_1011623f,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,7,7,04:02:02,21.824641555503902,0.5822575123586897,21.878205506688992,0.5746760559302677,21.714838139775765,21.740572851622044,22.025297341490628,0.5681633174178793,0.5618393411908782,0.6167698784673117,11.193441390831024,255,216.95579504273402,0.11062360901150584,168601,14.950349708999056,12192768,6096384,6096384,36162,24096,24000
sweep_in_memory_IMG_5138_20260319_223836_730428_26f81c0c,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,7,7,04:02:00,21.79796142477757,0.5839957190229511,21.88312096549486,0.577123365159488,21.70685453726669,21.73840442702368,21.952722904222306,0.5737647898775424,0.5626948228744031,0.6155275443169078,11.172901072723327,255,302.873688655577,0.07924238368186781,120773,14.172971250000046,12192768,3048444,3048444,36162,12118,12064
sweep_in_memory_IMG_5138_20260319_223841_340418_3a16215e,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,8,8,04:02:02,21.833442323005627,0.583324742172211,21.882870960133573,0.5760812869447209,21.719945570793342,21.74364391927962,22.04420052578165,0.5696317952285676,0.5628933685380192,0.6174490627500462,11.103134852835167,255,216.94807451647915,0.11062754577139498,168607,15.430220583999471,12192768,6096384,6096384,36162,24099,24000
sweep_in_memory_IMG_5138_20260319_223842_445399_370b247f,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,8,8,04:02:00,21.799925458343523,0.5827197780562506,21.88767387652139,0.5782991065325738,21.70290264619954,21.742716315240376,21.958487414652062,0.5689237263721383,0.5632256445644275,0.616009963232186,11.156444541551188,255,302.873688655577,0.07924238368186781,120773,16.10416558399993,12192768,3048444,3048444,36162,12118,12064
sweep_in_memory_IMG_5138_20260319_223842_853858_6edc166d,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,8,8,04:04:04,21.876483622488845,0.5830086472730535,21.8817757571958,0.5761843692471872,21.73709557495186,21.74618626908323,22.15942405652705,0.5668297909038444,0.5629145299298995,0.6192816209854165,11.055707230165728,255,138.26287321260503,0.1735855221718317,264561,19.089316542000233,12192768,12192768,12192768,36162,48076,48000
sweep_in_memory_IMG_5138_20260319_223847_157880_8b510ba0,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,9,9,04:04:04,21.878003507067927,0.583977639516671,21.883718241412545,0.5769178114282306,21.73960321568397,21.747007517958888,22.160623880098328,0.569254461336931,0.5633360998929114,0.6193423573201703,11.042431108889028,255,138.26287321260503,0.1735855221718317,264561,19.325331083000492,12192768,12192768,12192768,36162,48076,48000
sweep_in_memory_IMG_5138_20260319_223848_014664_527238f6,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,9,9,04:02:00,21.801252426467734,0.5829967919059299,21.887073723444264,0.5770141136736743,21.70573127485366,21.742687070305408,21.959647493464693,0.5697860444970057,0.5626204206819235,0.6165839105388605,11.153804123887209,255,302.873688655577,0.07924238368186781,120773,16.829519041999447,12192768,3048444,3048444,36162,12118,12064
sweep_in_memory_IMG_5138_20260319_223848_479946_626b1ee0,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,9,9,04:02:02,21.833719857308544,0.5831603971758698,21.885030269381893,0.576755658197168,21.719385285730525,21.74484180581765,22.04439471832835,0.5682205328401355,0.5632836520907772,0.6179770065966963,11.100692749450603,255,216.94807451647915,0.11062754577139498,168607,17.875612833999185,12192768,6096384,6096384,36162,24099,24000
sweep_in_memory_IMG_5138_20260319_223852_236787_0ad28d21,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,10,10,04:02:02,21.833414920956784,0.5831195409490227,21.8851217228142,0.5765414829363412,21.71816665813779,21.74449999684516,22.045114204192853,0.5684811700197719,0.56292816352211,0.6179492893051866,11.10497124196901,255,216.94807451647915,0.11062754577139498,168607,18.779248708999148,12192768,6096384,6096384,36162,24099,24000
sweep_in_memory_IMG_5138_20260319_223852_777616_0ebf2f2a,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,10,10,04:04:04,21.87767270114781,0.5837571136180526,21.882424022911707,0.5765698245106392,21.738679670490257,21.74754368472783,22.159992701608203,0.5684020359008882,0.5634316628547167,0.619437642098553,11.046670944612412,255,138.26287321260503,0.1735855221718317,264561,21.57127308300005,12192768,12192768,12192768,36162,48076,48000
sweep_in_memory_IMG_5138_20260319_223852_811942_aeefe9ae,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,10,10,04:02:00,21.80042863308286,0.5826286442076581,21.885951638755763,0.5766725125989556,21.703350511614016,21.743041803008968,21.95923600051038,0.5687211598442978,0.5626512997311938,0.6165134730474827,11.157506427854063,255,302.873688655577,0.07924238368186781,120773,17.208989208000276,12192768,3048444,3048444,36162,12118,12064
sweep_in_memory_IMG_5138_20260319_223857_826684_ef80a4eb,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,11,11,04:04:04,21.878198229234943,0.5837892244980356,21.882920942477003,0.5766414192575168,21.740458099590366,21.747103128227813,22.160200353061672,0.5687873420630754,0.5631691844462555,0.6194111469847758,11.042032511950254,255,138.26287321260503,0.1735855221718317,264561,21.08989766599916,12192768,12192768,12192768,36162,48076,48000
sweep_in_memory_IMG_5138_20260319_223859_604438_adb2128f,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,11,11,04:02:02,21.833499233106267,0.5831698243854845,21.885713655700158,0.5767175692534408,21.719091394493567,21.744170619941237,22.04473585243752,0.5687514323691113,0.562793796318932,0.6179642444684103,11.100567812001344,255,216.94807451647915,0.11062754577139498,168607,18.257587375001094,12192768,6096384,6096384,36162,24099,24000
sweep_in_memory_IMG_5138_20260319_223900_557694_7cc74183,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,11,11,04:02:00,21.799968511905284,0.5824790671716982,21.88572375067137,0.5766626200792678,21.70216540919325,21.743116313618174,21.958983043913985,0.5682524124292231,0.5626602439942169,0.6165245450916546,11.157206085880855,255,302.873688655577,0.07924238368186781,120773,18.098511125001096,12192768,3048444,3048444,36162,12118,12064
sweep_in_memory_IMG_5138_20260319_223903_281810_6ed8561a,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,12,12,04:04:04,21.877413012293335,0.5836671870259735,21.882852493871077,0.576613656043813,21.738054939373153,21.747377008496414,22.16003299203084,0.5683507984541941,0.5632452257951357,0.6194055368285908,11.048551841003892,255,138.26287321260503,0.1735855221718317,264561,20.423715165999965,12192768,12192768,12192768,36162,48076,48000
sweep_in_memory_IMG_5138_20260319_223905_632791_34b47576,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,12,12,04:02:00,21.800254273922604,0.5825153984146526,21.885873343001748,0.576702157593062,21.70293025263927,21.74303456444538,21.959146825965384,0.5684287330023134,0.5626207766624698,0.6164966855791745,11.15502112946516,255,302.873688655577,0.07924238368186781,120773,17.609135041999252,12192768,3048444,3048444,36162,12118,12064
sweep_in_memory_IMG_5138_20260319_223907_093422_abf99401,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.14,0.14,12,12,04:02:02,21.83360090971563,0.5831246309525288,21.885399106530315,0.5767092740609664,21.71903054968892,21.74437208366453,22.04490577252788,0.5685397727437073,0.562897602403568,0.6179365177103111,11.100904897066851,255,216.94807451647915,0.11062754577139498,168607,19.92657041700113,12192768,6096384,6096384,36162,24099,24000
sweep_in_memory_IMG_5138_20260319_223908_273647_3263e498,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.15,0.15,4,4,04:04:04,21.25927342525403,0.5670144264495144,21.460176997659353,0.5742316752432715,21.25858129073416,21.25220200895065,21.267049749241394,0.5507931147152034,0.5342859361416993,0.6159642284916405,13.673212350140673,255,139.47861432575166,0.17207249412110523,262255,19.786790915999518,12192768,12192768,12192768,35048,48037,48000
sweep_in_memory_IMG_5138_20260319_223913_649803_a3ad5657,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.15,0.15,4,4,04:02:02,21.137218392518434,0.5493710007346909,21.40642670464794,0.5751871956852525,21.096312316867234,21.17173610098904,21.143942025160793,0.5085220850550939,0.5399364513149202,0.5996544658340587,14.081510066732454,255,220.03575531908496,0.10907515012177711,166241,21.40346420899914,12192768,6096384,6096384,35048,24030,24000
sweep_in_memory_IMG_5138_20260319_223914_048249_eb32ab67,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.15,0.15,4,4,04:02:00,21.151599838866943,0.5658230146485235,21.41551268643234,0.5765903263526614,21.13055250124408,21.236946403639585,21.088643364346986,0.5345593206515492,0.5639991989673394,0.5989105243266819,13.707640354238404,255,308.7223192809216,0.07774116591080876,118485,21.261912250000023,12192768,3048444,3048444,35048,12088,12064
sweep_in_memory_IMG_5138_20260319_223915_848163_3d332e1b,sweep_in_memory_IMG_5138,IMG_5138.tiff,haar,4,0.15,0.15,5,5,04:04:04,21.54467499727083,0.5578779485400537,21.60974230322353,0.5796610713800544,21.447243821576766,21.427790700187682,21.767287840308285,0.5540782375267428,0.5479920704764764,0.5715635376169417,12.322742629073234,255,139.47435970762174,0.17207774313429075,262263,23.02751795900076,12192768,12192768,12192768,35052,48037,48000
